"","partido","proESTADO","fundamentalismo","desconfia"
"149","OUTROS",0.444444444444444,0.299323218209925,0.532408858432607
"150","NENHUM",0,0.461898608844027,0.817567775285244
"151","MDB",1,0.333824261758929,0.837985641907668
"152","PT",0.333333333333333,0.520409647184732,0.466110954958188
"153","OUTROS",0.555555555555556,0.403159168935529,0.480055216187987
"154","MDB",0.777777777777778,0.863005934186718,0.519024011306471
"155","PT",0.222222222222222,0.562706040558615,0.26506379413976
"156","MDB",0,0.894670204076052,0.836440532857498
"157","PSDB",0.555555555555556,0.565741881092573,0.470637079953199
"158","PDT",1,0.846809108282741,0.328350520738134
"159","PT",0,0.412216489661087,0.676199404093004
"160","PT",0,0.87095946923883,0.345707563392228
"161","MDB",0.888888888888889,0.582810237562321,0.604545690543668
"162","PDT",0.666666666666667,0.40271515911364,0.499080034478533
"163","NENHUM",0.666666666666667,0.833538047323625,0.952576357403476
"164","NENHUM",0.333333333333333,0.59538559719316,0.677866860311936
"165","PSDB",0.777777777777778,0.70743116150942,0.628425373423213
"166","PT",0.777777777777778,0.696619592117273,0.728514468027021
"167","PFL",0.777777777777778,0.653396666248736,0.677866860311936
"168","NENHUM",0.777777777777778,0.632305446368267,0.836440532857498
"169","NENHUM",0.666666666666667,0.580263531718607,0.515420569741585
"170","PFL",1,0.680817887414364,0.674778896785969
"171","NENHUM",0.333333333333333,0.773538059395359,0.861051872324575
"172","PT",0.555555555555556,0.86312655485564,0.656000579854916
"173","OUTROS",0.555555555555556,0.473164491037677,0.890679325670978
"174","NENHUM",0.666666666666667,0.676493848587369,0.712919703433833
"175","PT",0,0.693046311443899,0.259439909953845
"176","NENHUM",0.333333333333333,0.86018789087449,0.233128032700939
"177","NENHUM",0.333333333333333,0.566101793739203,0.568056732255153
"178","NENHUM",0.444444444444444,0.697715253009625,0.910534536630908
"179","NENHUM",0.333333333333333,0.794779326653978,0.837162135853737
"180","PSDB",0.777777777777778,0.676432483665706,0.929933744653232
"181","OUTROS",0.555555555555556,0.897614840077403,0.412638861507312
"182","PFL",0.777777777777778,0.742095701642504,0.755374530402797
"183","NENHUM",0,0.498115863853514,0.784256143555594
"184","OUTROS",0.555555555555556,0.411270023507244,0.672377904070507
"185","PT",1,0.435729315902532,0.574142305415339
"186","PT",0.333333333333333,0.518333423079969,0.583722748084907
"187","PT",0.222222222222222,0.469509276311328,0.487604989549676
"188","PT",0.555555555555556,0.389947074696183,0.545621407895878
"189","PT",0.222222222222222,0.539943676837985,0.484594211594191
"190","PFL",0.333333333333333,0.639406959657465,0.755374530402797
"191","PT",0.222222222222222,0.511706212873486,0.612002091012656
"192","PT",0.444444444444444,0.357831452116063,0.379876882531275
"193","PT",0.666666666666667,0.614464910382426,0.526619637642553
"194","MDB",0.111111111111111,0.39184211231301,0.678692930954377
"195","MDB",0.333333333333333,0.862374465319543,0
"196","PT",0.222222222222222,0.546134851387297,0.772449077968509
"197","MDB",0,0.745732680141792,0.573987715801149
"198","PSDB",0.777777777777778,0.479495822504827,0.761429388466028
"199","PT",1,0.466425330800694,0.84936842050952
