"","partido","proESTADO","fundamentalismo","desconfia"
"150","NENHUM",0,0.097523840293534,0.650470556781925
"151","NENHUM",0.444444444444444,0,0.372786774324669
"152","Kirchnerista",0.555555555555556,0.376401812748496,0.637451389125808
"153","Kirchnerista",0.888888888888889,0.357189152459218,0.611293068916735
"154","Kirchnerista",0.666666666666667,0,0.473673656468449
"155","NENHUM",1,0,0.695200725839268
"156","Kirchnerista",0.666666666666667,0.358502729373299,0.777393767162332
"157","NENHUM",0.555555555555556,0.527639382424565,0.670387704552104
"158","Kirchnerista",1,0.513332245408325,0.777393767162332
"159","NENHUM",0.888888888888889,0.391314984084764,0.695200725839268
"160","Socialista",0.555555555555556,0.0672584992960724,0.740513909019272
"161","Socialista",0.444444444444444,0.505833352847693,0.769628489913932
"162","NENHUM",0.666666666666667,0.431782477563215,0.647186568045446
"163","NENHUM",0.777777777777778,0.161305892447504,0.769628489913932
"164","NENHUM",0.888888888888889,0.130576539188413,0.647186568045446
"165","Kirchnerista",0.777777777777778,0,0.725844513705376
"166","Socialista",0.777777777777778,0,0.543160026793965
"167","PJ",0.222222222222222,0.832889510589487,0.612146344033572
"168","NENHUM",0.222222222222222,0.832889510589487,0.46457538800707
"169","NENHUM",0.666666666666667,0.586607947027394,0.897240419896879
"170","Kirchnerista",0.666666666666667,0.432263286139468,0.632099190402449
"171","Kirchnerista",0.666666666666667,0.327240240181462,0.567218513960099
"172","OUTROS",0.333333333333333,0.590397402291183,0.588955953974782
"173","NENHUM",0.555555555555556,0.469190439673061,0.740513909019272
"174","Kirchnerista",0.666666666666667,0.262742323032529,0.588955953974782
"175","Kirchnerista",0.333333333333333,0.383085336457458,0.724932899387539
"176","Socialista",0.222222222222222,0.097523840293534,0.899631195393559
"177","NENHUM",0.444444444444444,0.262742323032529,0.777393767162332
"178","Kirchnerista",0.555555555555556,0.39515329187748,0.44694626511372
"179","OUTROS",1,0,0.803521902333349
"180","NENHUM",0.444444444444444,0.195974426638846,0.607277496557471
"181","NENHUM",NA,0.506721647381865,1
"182","Kirchnerista",0.777777777777778,0.728514582512056,0.479459079230172
"183","NENHUM",0.666666666666667,0.50951464861078,0.874074162968808
"184","Kirchnerista",0.777777777777778,1,0.613415448153413
"185","NENHUM",0.777777777777778,0.557832727526676,0.837013234637314
